embryo_id,latent_status,coverage,n_chromosomes,threshold_n_abnormal,bayes_n_abnormal,mean_abs_signal,sum_abs_signal,mean_posterior,sum_posterior,data_split
sim_0213,normal,8.304755913833993,22,1,0,0.22973718505978666,5.054218071315306,0.1455839656393043,3.202847244064695,calibration
sim_0214,normal,10.242185150214084,22,2,0,0.26090883538505233,5.739994378471152,0.18068489181133646,3.9750676198494017,evaluation
sim_0215,ambiguous,8.053354227812802,22,0,0,0.2626785731472999,5.778928609240598,0.14161313080151772,3.11548887763339,calibration
sim_0216,abnormal,10.712755268120896,22,3,0,0.3076744749392166,6.768838448662766,0.21546501100092305,4.740230242020307,evaluation
sim_0217,normal,23.768974120936956,22,3,3,0.2599124041724228,5.718072891793301,0.25750182595905896,5.665040171099298,calibration
sim_0218,normal,8.734365167971147,22,3,0,0.3669441633021763,8.072771592647879,0.19378867114611625,4.2633507652145575,evaluation
sim_0219,normal,10.353376971081271,22,0,0,0.1887640500417226,4.152809100917897,0.12857664148949866,2.828686112768971,calibration
sim_0220,normal,7.714337590748212,22,0,0,0.2272469987801938,4.999433973164264,0.13852185544761866,3.0474808198476104,calibration
sim_0221,normal,14.610055464942484,22,2,0,0.27717463544049825,6.097841979690961,0.21850875257434013,4.807192556635482,evaluation
sim_0222,abnormal,6.49656615622152,22,1,0,0.25951310334551764,5.709288273601389,0.14056853645730746,3.0925078020607644,calibration
sim_0223,normal,8.61397024335661,22,1,0,0.27054185318635765,5.951920770099869,0.15446049309118226,3.3981308480060095,evaluation
sim_0224,ambiguous,10.973904233982978,22,1,0,0.23759534128033813,5.227097508167439,0.15689379653344973,3.451663523735894,evaluation
sim_0225,abnormal,13.51147381604499,22,0,0,0.2128643228029851,4.683015101665672,0.15765039609798728,3.4683087141557203,calibration
sim_0226,ambiguous,10.926590847707926,22,1,0,0.17183380665897174,3.7803437464973784,0.1340450366537062,2.9489908063815364,evaluation
sim_0227,ambiguous,12.530943663699954,22,2,0,0.21934030232857568,4.825486651228665,0.16476670293363288,3.6248674645399235,evaluation
sim_0228,normal,6.129242785401696,22,0,0,0.23755928845059868,5.226304345913171,0.13282296878811373,2.922105313338502,evaluation
sim_0229,normal,8.172273489031854,22,4,0,0.298146765962841,6.559228851182501,0.1883264064328251,4.143180941522153,evaluation
sim_0230,normal,9.686359477537852,22,2,0,0.2553949951496824,5.618689893293012,0.17566814513001155,3.8646991928602543,evaluation
sim_0231,abnormal,14.450326945830321,22,1,0,0.20069206533518907,4.4152254373741595,0.16642929199420958,3.6614444238726107,calibration
sim_0232,normal,9.94743644721389,22,0,0,0.17319874952186465,3.8103724894810225,0.12847731319008285,2.8265008901818227,evaluation
sim_0233,abnormal,9.169960637718376,22,1,0,0.25206438301271455,5.54541642627972,0.16662634074595561,3.6657794964110235,calibration
sim_0234,abnormal,10.2786312046509,22,2,0,0.2809287242366135,6.180431933205498,0.17075509636733088,3.7566121200812796,calibration
sim_0235,ambiguous,6.8342357911952005,22,1,0,0.2337763293513378,5.143079245729432,0.13825409349281995,3.041590056842039,evaluation
sim_0236,ambiguous,6.082644089655707,22,2,0,0.21294184004728797,4.684720481040335,0.13706011390169492,3.015322505837288,calibration
sim_0237,ambiguous,11.620491275193057,22,0,0,0.1754183618641508,3.8592039610113176,0.12611580262196456,2.77454765768322,calibration
sim_0238,normal,7.278555165887509,22,0,0,0.22635490875166475,4.9798079925366245,0.1329171024711955,2.9241762543663015,evaluation
sim_0239,normal,11.065253054992311,22,1,0,0.21043360189423027,4.629539241673066,0.14707712209973994,3.2356966861942786,evaluation
sim_0240,ambiguous,6.400971303200262,22,1,0,0.2400721067595132,5.281586348709291,0.1370681035126548,3.0154982772784056,calibration
sim_0241,ambiguous,7.736145726801708,22,2,0,0.3626433509925949,7.978153721837089,0.20091333880505613,4.420093453711235,evaluation
sim_0242,abnormal,10.212627721641626,22,1,0,0.22283799227380557,4.902435830023723,0.15176127063661388,3.338747954005505,calibration
sim_0243,ambiguous,6.713913623127573,22,0,0,0.24690602367910872,5.431932520940392,0.13732002480576774,3.0210405457268905,calibration
sim_0244,ambiguous,9.445652871357948,22,3,0,0.2381572367752993,5.239459209056585,0.15742794802152096,3.4634148564734613,evaluation
sim_0245,abnormal,10.839229470311317,22,1,0,0.25651726206253267,5.64337976537572,0.1821448366381689,4.007186406039716,evaluation
sim_0246,abnormal,17.539084795251217,22,0,0,0.2077066993817525,4.569547386398556,0.16356358044553904,3.598398769801859,evaluation
sim_0247,ambiguous,7.933106867272198,22,0,0,0.2172652692118134,4.779835922659895,0.1280940050415808,2.8180681109147776,evaluation
sim_0248,normal,11.701287112591071,22,0,0,0.23482787205674194,5.166213185248322,0.15081032493576524,3.317827148586835,calibration
sim_0249,normal,12.795819228108083,22,0,0,0.24353219600377507,5.3577083120830515,0.15594244770326277,3.430733849471781,calibration
sim_0250,normal,22.622309234561087,22,1,1,0.21672768555542518,4.768009082219354,0.19977447070373575,4.395038355482186,evaluation
sim_0251,abnormal,18.58366049470381,22,0,0,0.2423088722330848,5.3307951891278655,0.21559004438934212,4.742980976565526,calibration
sim_0252,abnormal,13.704401653017454,22,1,0,0.24565371921781645,5.404381822791962,0.1699016728757685,3.7378368032669065,evaluation
sim_0253,normal,15.93040864008874,22,0,0,0.17253407635423562,3.7957496797931833,0.12658549181209577,2.7848808198661072,evaluation
sim_0254,ambiguous,8.849235782975438,22,1,0,0.21942853085587927,4.827427678829344,0.13842330089756363,3.0453126197464,calibration
sim_0255,abnormal,14.5029178360695,22,3,0,0.3071587152037891,6.757491734483361,0.2631093771462276,5.788406297217007,evaluation
sim_0256,normal,8.049428230313985,22,1,0,0.2633656596125023,5.79404451147505,0.15111893673685645,3.3246166082108415,calibration
sim_0257,ambiguous,12.579261542633796,22,0,0,0.21511249559747295,4.732474903144405,0.14476036539811382,3.184728038758504,calibration
sim_0258,ambiguous,10.418030581167399,22,0,0,0.18592950557839868,4.090449122724771,0.12431844727489567,2.735005840047705,calibration
sim_0259,ambiguous,8.369317474042068,22,0,0,0.23744219751932608,5.223728345425174,0.1409640468702517,3.1012090311455376,calibration
sim_0260,abnormal,11.535183680881214,22,2,0,0.2695885402140771,5.930947884709696,0.19260859351010404,4.2373890572222885,calibration
sim_0261,abnormal,13.493424050758227,22,1,1,0.257567006507007,5.666474143154153,0.19563553785096816,4.303981832721299,evaluation
sim_0262,abnormal,12.47678786779972,22,1,1,0.24032777483306392,5.287211046327406,0.17879253767097453,3.9334358287614393,evaluation
sim_0263,ambiguous,6.784101183028845,22,0,0,0.22826057649107795,5.021732682803715,0.13603207306481052,2.992705607425832,evaluation
sim_0264,normal,5.720528288805948,22,0,0,0.2419249480332889,5.322348856732355,0.13369844879042295,2.9413658733893047,calibration
sim_0265,ambiguous,9.280224647745841,22,1,0,0.27002835991649304,5.940623918162847,0.15228661229152518,3.3503054704135535,evaluation
sim_0266,normal,6.525138735387106,22,0,0,0.1750855120274723,3.8518812646043905,0.1253659187942146,2.758050213472721,calibration
sim_0267,abnormal,10.035638481224291,22,1,0,0.25330666595639684,5.572746651040731,0.16360783469207402,3.5993723632256285,evaluation
sim_0268,abnormal,9.935560148586589,22,2,0,0.2849538589838677,6.2689848976450895,0.1878074896315842,4.1317647718948525,evaluation
sim_0269,abnormal,8.392329503248092,22,2,0,0.36052899128786203,7.931637808332965,0.1874312668078382,4.123487869772441,evaluation
sim_0270,ambiguous,5.553494384756458,22,2,0,0.31675113784626274,6.96852503261778,0.1505608493918197,3.3123386866200337,evaluation
sim_0271,abnormal,8.53298098205043,22,1,0,0.28201860452786515,6.204409299613033,0.1574812199982095,3.4645868399606092,calibration
sim_0272,abnormal,8.599487199678306,22,2,0,0.246219391116451,5.416826604561923,0.14873987067956995,3.272277154950539,calibration
sim_0273,normal,5.5914777379170975,22,0,0,0.27677305162404536,6.089007135728998,0.14113692685274926,3.105012390760484,evaluation
sim_0274,normal,12.322479635649177,22,1,0,0.2512484054727614,5.52746492040075,0.1677412558772414,3.6903076292993107,evaluation
sim_0275,abnormal,9.434026647386286,22,2,0,0.21586308400738455,4.748987848162461,0.14642707217776904,3.2213955879109184,evaluation
sim_0276,abnormal,10.196310385338956,22,1,1,0.23540090433740918,5.178819895423001,0.16573498583615026,3.6461696883953056,calibration
sim_0277,ambiguous,12.327012306667125,22,0,0,0.18480310374546505,4.065668282400231,0.12160059438856248,2.6752130765483746,calibration
sim_0278,ambiguous,15.012379077594119,22,2,0,0.2952078021144156,6.4945716465171435,0.22538399538259338,4.958447898417054,evaluation
sim_0279,abnormal,6.325537545322743,22,1,0,0.24848721048150083,5.466718630593018,0.14189830379370955,3.1217626834616103,evaluation
sim_0280,normal,22.585962479802312,22,1,1,0.19662315105222036,4.325709323148848,0.17083150841233788,3.7582931850714334,evaluation
sim_0281,abnormal,7.899005975851698,22,1,0,0.29239807830437126,6.432757722696167,0.1567931849817581,3.449450069598678,calibration
sim_0282,ambiguous,10.318466626006277,22,0,0,0.22322970300033837,4.911053466007444,0.1308860575076068,2.8794932651673495,evaluation
sim_0283,abnormal,12.10730362721976,22,0,0,0.1918382853895482,4.220442278570061,0.1489852527018694,3.2776755594411267,evaluation
sim_0284,abnormal,8.46768058773989,22,0,0,0.22836267124638876,5.0239787674205525,0.13842062530289814,3.0452537566637594,evaluation
sim_0285,ambiguous,14.820202445544348,22,0,0,0.2340245208668265,5.148539459070183,0.1740709112821498,3.8295600482072953,calibration
sim_0286,abnormal,8.932949717945867,22,3,0,0.3862506656185673,8.497514643608481,0.20408767221638036,4.489928788760368,calibration
sim_0287,normal,9.295770879095773,22,1,0,0.2383020714265975,5.242645571385145,0.14418233970622119,3.172011473536866,calibration
sim_0288,normal,23.27118694380084,22,1,1,0.19478291794516675,4.285224194793669,0.20352801704207452,4.477616374925639,evaluation
sim_0289,ambiguous,10.157710480099903,22,0,0,0.2363263271423349,5.199179197131368,0.13568977631654547,2.985175078964,evaluation
sim_0290,ambiguous,11.66931225298811,22,2,0,0.2647819748565769,5.825203446844692,0.19282289048495616,4.242103590669036,calibration
sim_0291,normal,4.735152197909655,22,1,0,0.2733780704673324,6.014317550281314,0.14012000731789864,3.0826401609937704,evaluation
sim_0292,ambiguous,10.525130286359248,22,2,0,0.23968152655172534,5.272993584137957,0.18116477581914295,3.9856250680211445,evaluation
sim_0293,abnormal,10.053977489723046,22,2,0,0.2325883887398417,5.116944552276517,0.1554393747200811,3.419666243841784,evaluation
sim_0294,ambiguous,5.8914023926670955,22,2,0,0.24966354111052977,5.492597904431655,0.1421817855882269,3.1279992829409915,evaluation
sim_0295,ambiguous,9.181359258484294,22,0,0,0.25515729408667603,5.613460469906873,0.14216350898092037,3.1275971975802483,calibration
sim_0296,abnormal,7.277878322300243,22,0,0,0.20376207232715368,4.482765591197381,0.13264992298968195,2.918298305773003,evaluation
sim_0297,abnormal,7.26797166912463,22,3,0,0.38010898207172567,8.362397605577964,0.19146265928577236,4.212178504286992,calibration
sim_0298,abnormal,9.741011241635233,22,1,0,0.2710881781072927,5.963939918360439,0.16158276800482116,3.5548208961060657,calibration
sim_0299,normal,10.321055881476957,22,0,0,0.20444225656325937,4.497729644391707,0.1393788012237271,3.0663336269219963,evaluation
sim_0300,abnormal,10.86716539108383,22,2,1,0.23494478587103307,5.168785289162727,0.17873588611227045,3.93218949446995,evaluation
sim_0301,abnormal,16.00684187914143,22,2,1,0.27114638923308526,5.965220563127875,0.21501283283062103,4.730282322273663,calibration
sim_0302,abnormal,8.320256311876221,22,1,0,0.25160353853835143,5.535277847843731,0.14497193529614247,3.189382576515134,calibration
sim_0303,abnormal,10.010623108062932,22,0,0,0.279645899243785,6.15220978336327,0.15598143506469497,3.431591571423289,calibration
sim_0304,normal,10.819399680441194,22,0,0,0.21409909109592903,4.7101800041104385,0.13555927949206698,2.9823041488254733,evaluation
sim_0305,ambiguous,13.20386479431034,22,1,1,0.26308462902300317,5.78786183850607,0.18211283979863815,4.0064824755700394,calibration
sim_0306,normal,6.711647650762219,22,1,0,0.2858903003939535,6.289586608666977,0.14212252726975916,3.1266955999347013,evaluation
sim_0307,abnormal,10.162782316390604,22,1,0,0.2834097243030196,6.235013934666431,0.170874760084709,3.759244721863598,evaluation
sim_0308,normal,10.552019090957193,22,1,0,0.20472239880490237,4.503892773707852,0.14459831787479593,3.1811629932455108,calibration
sim_0309,ambiguous,6.35295423780964,22,5,0,0.37850827688605326,8.327182091493171,0.182997940385278,4.025954688476116,evaluation
sim_0310,ambiguous,6.2716468931222815,22,0,0,0.16884531488053747,3.7145969273718245,0.12455634327298165,2.740239552005596,evaluation
sim_0311,ambiguous,15.532526667007968,22,1,1,0.2645597203572537,5.820313847859581,0.19560447654622443,4.3032984840169375,calibration
sim_0312,ambiguous,13.060357373840505,22,0,0,0.23162623931140472,5.095777264850904,0.156325311326274,3.439156849178028,calibration
sim_0313,normal,8.036850786403388,22,0,0,0.20485885102137327,4.5068947224702125,0.1327792372628296,2.9211432197822513,evaluation
sim_0314,ambiguous,10.919576044871802,22,0,0,0.16656582908760473,3.664448239927304,0.12519517996488347,2.7542939592274363,evaluation
sim_0315,normal,9.502238329689085,22,0,0,0.22514576194450486,4.953206762779107,0.13579608136653612,2.9875137900637947,calibration
sim_0316,ambiguous,7.632769861334117,22,1,0,0.18208458356289128,4.005860838383608,0.1333968918181392,2.9347316199990625,evaluation
sim_0317,abnormal,13.376315453361915,22,0,0,0.27784334999255206,6.112553699836146,0.18339492748654207,4.0346884047039255,calibration
sim_0318,abnormal,7.91007140032392,22,0,0,0.2412695220851397,5.307929485873073,0.13282107072009225,2.9220635558420294,evaluation
sim_0319,abnormal,10.506551631235197,22,1,0,0.2554693596888398,5.620325913154476,0.15614330943849974,3.4351528076469946,evaluation
sim_0320,abnormal,12.272711245255739,22,3,2,0.3901468573098386,8.58323086081645,0.2798983111005753,6.157762844212656,evaluation
sim_0321,ambiguous,15.006496894887533,22,0,0,0.2208632268372617,4.858990990419757,0.16060010703455824,3.5332023547602813,evaluation
sim_0322,abnormal,7.92322360560783,22,3,0,0.26266434618205386,5.778615616005186,0.17364461393074695,3.8201815064764335,calibration
sim_0323,normal,15.970538370692049,22,0,0,0.16549056031061793,3.6407923268335947,0.14047581247343113,3.090467874415485,calibration
sim_0324,ambiguous,20.828367592069988,22,0,0,0.2335168518218771,5.1373707400812965,0.201617898526516,4.435593767583352,evaluation
sim_0325,normal,10.439283954399219,22,0,0,0.21720511592057468,4.778512550252643,0.13458656681627648,2.9609044699580824,evaluation
sim_0326,abnormal,7.427322871328292,22,3,0,0.3558131207032377,7.827888655471228,0.20004160991563344,4.400915418143936,calibration
sim_0327,ambiguous,7.6243545762172085,22,0,0,0.22839707861472788,5.024735729524013,0.1345461654369059,2.96001563961193,evaluation
sim_0328,abnormal,8.240870202796616,22,0,0,0.18493451418752108,4.068559312125464,0.12502781284647266,2.750611882622399,evaluation
sim_0329,normal,11.988049843522177,22,3,1,0.29557728438997566,6.502700256579464,0.2381900173523546,5.2401803817518005,calibration
sim_0330,ambiguous,16.19230149899688,22,1,0,0.19714045453280143,4.3370899997216315,0.16034722450177305,3.5276389390390075,evaluation
sim_0331,abnormal,10.083801513336326,22,2,0,0.25644487884082473,5.641787334498145,0.18102165926948713,3.9824765039287167,evaluation
sim_0332,ambiguous,7.412609468843765,22,0,0,0.16180147708484235,3.5596324958665315,0.1237826282526359,2.72321782155799,calibration
sim_0333,ambiguous,8.35496867773546,22,1,0,0.24354248795244438,5.357934734953776,0.15115729248918847,3.325460434762146,calibration
sim_0334,ambiguous,14.955797497191881,22,1,0,0.25963390953279464,5.7119460097214825,0.1980424358950876,4.356933589691927,evaluation
sim_0335,normal,6.0145967151813355,22,2,0,0.20617355258294304,4.535818156824747,0.1389061729584912,3.055935805086806,calibration
sim_0336,ambiguous,9.887884320682527,22,1,0,0.23037972368717238,5.068353921117792,0.14821571594740027,3.2607457508428057,calibration
sim_0337,normal,8.091614987056163,22,0,0,0.2584121206910716,5.685066655203575,0.1395047240354959,3.06910392878091,calibration
sim_0338,abnormal,13.537618413969442,22,0,0,0.2776848068956933,6.109065751705253,0.1747028736655796,3.8434632206427515,evaluation
sim_0339,abnormal,11.256468184719264,22,4,0,0.3366318158735973,7.40589994921914,0.22955321606615223,5.050170753455349,evaluation
sim_0340,abnormal,9.037454117028872,22,2,0,0.3442690010453802,7.573918022998365,0.19314973419066964,4.249294152194732,evaluation
sim_0341,normal,5.325149484011012,22,3,0,0.3028031626697647,6.6616695787348235,0.15115152006039187,3.3253334413286213,evaluation
sim_0342,abnormal,10.883169467984809,22,2,0,0.29131383244683406,6.408904313830349,0.1854565527316413,4.080044160096109,evaluation
sim_0343,normal,6.6404139279233,22,1,0,0.20611928111589578,4.534624184549707,0.13807892577596753,3.0377363670712856,evaluation
sim_0344,normal,8.323120697104448,22,0,0,0.20812461286381867,4.578741483004011,0.13117427110154445,2.885833964233978,calibration
sim_0345,ambiguous,17.10303714769365,22,0,0,0.24047998758660535,5.290559726905318,0.18268546346854267,4.0190801963079394,calibration
