embryo_id,latent_status,coverage,n_chromosomes,threshold_n_abnormal,bayes_n_abnormal,mean_abs_signal,sum_abs_signal,mean_posterior,sum_posterior,data_split,evaluation_label,classifier,rule_name,embryo_call
sim_0261,abnormal,13.493424050758227,22,1,1,0.257567006507007,5.666474143154153,0.19563553785096816,4.303981832721299,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0262,abnormal,12.47678786779972,22,1,1,0.24032777483306392,5.287211046327406,0.17879253767097453,3.9334358287614393,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0263,ambiguous,6.784101183028845,22,0,0,0.22826057649107795,5.021732682803715,0.13603207306481052,2.992705607425832,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,normal
sim_0265,ambiguous,9.280224647745841,22,1,0,0.27002835991649304,5.940623918162847,0.15228661229152518,3.3503054704135535,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0267,abnormal,10.035638481224291,22,1,0,0.25330666595639684,5.572746651040731,0.16360783469207402,3.5993723632256285,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0268,abnormal,9.935560148586589,22,2,0,0.2849538589838677,6.2689848976450895,0.1878074896315842,4.1317647718948525,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0269,abnormal,8.392329503248092,22,2,0,0.36052899128786203,7.931637808332965,0.1874312668078382,4.123487869772441,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0270,ambiguous,5.553494384756458,22,2,0,0.31675113784626274,6.96852503261778,0.1505608493918197,3.3123386866200337,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0273,normal,5.5914777379170975,22,0,0,0.27677305162404536,6.089007135728998,0.14113692685274926,3.105012390760484,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,normal
sim_0274,normal,12.322479635649177,22,1,0,0.2512484054727614,5.52746492040075,0.1677412558772414,3.6903076292993107,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0275,abnormal,9.434026647386286,22,2,0,0.21586308400738455,4.748987848162461,0.14642707217776904,3.2213955879109184,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0278,ambiguous,15.012379077594119,22,2,0,0.2952078021144156,6.4945716465171435,0.22538399538259338,4.958447898417054,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0279,abnormal,6.325537545322743,22,1,0,0.24848721048150083,5.466718630593018,0.14189830379370955,3.1217626834616103,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0280,normal,22.585962479802312,22,1,1,0.19662315105222036,4.325709323148848,0.17083150841233788,3.7582931850714334,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0282,ambiguous,10.318466626006277,22,0,0,0.22322970300033837,4.911053466007444,0.1308860575076068,2.8794932651673495,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,normal
sim_0283,abnormal,12.10730362721976,22,0,0,0.1918382853895482,4.220442278570061,0.1489852527018694,3.2776755594411267,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,normal
sim_0284,abnormal,8.46768058773989,22,0,0,0.22836267124638876,5.0239787674205525,0.13842062530289814,3.0452537566637594,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,normal
sim_0288,normal,23.27118694380084,22,1,1,0.19478291794516675,4.285224194793669,0.20352801704207452,4.477616374925639,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0289,ambiguous,10.157710480099903,22,0,0,0.2363263271423349,5.199179197131368,0.13568977631654547,2.985175078964,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,normal
sim_0291,normal,4.735152197909655,22,1,0,0.2733780704673324,6.014317550281314,0.14012000731789864,3.0826401609937704,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0292,ambiguous,10.525130286359248,22,2,0,0.23968152655172534,5.272993584137957,0.18116477581914295,3.9856250680211445,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0293,abnormal,10.053977489723046,22,2,0,0.2325883887398417,5.116944552276517,0.1554393747200811,3.419666243841784,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0294,ambiguous,5.8914023926670955,22,2,0,0.24966354111052977,5.492597904431655,0.1421817855882269,3.1279992829409915,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0296,abnormal,7.277878322300243,22,0,0,0.20376207232715368,4.482765591197381,0.13264992298968195,2.918298305773003,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,normal
sim_0299,normal,10.321055881476957,22,0,0,0.20444225656325937,4.497729644391707,0.1393788012237271,3.0663336269219963,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,normal
sim_0300,abnormal,10.86716539108383,22,2,1,0.23494478587103307,5.168785289162727,0.17873588611227045,3.93218949446995,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0304,normal,10.819399680441194,22,0,0,0.21409909109592903,4.7101800041104385,0.13555927949206698,2.9823041488254733,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,normal
sim_0306,normal,6.711647650762219,22,1,0,0.2858903003939535,6.289586608666977,0.14212252726975916,3.1266955999347013,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0307,abnormal,10.162782316390604,22,1,0,0.2834097243030196,6.235013934666431,0.170874760084709,3.759244721863598,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0309,ambiguous,6.35295423780964,22,5,0,0.37850827688605326,8.327182091493171,0.182997940385278,4.025954688476116,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0310,ambiguous,6.2716468931222815,22,0,0,0.16884531488053747,3.7145969273718245,0.12455634327298165,2.740239552005596,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,normal
sim_0313,normal,8.036850786403388,22,0,0,0.20485885102137327,4.5068947224702125,0.1327792372628296,2.9211432197822513,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,normal
sim_0314,ambiguous,10.919576044871802,22,0,0,0.16656582908760473,3.664448239927304,0.12519517996488347,2.7542939592274363,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,normal
sim_0316,ambiguous,7.632769861334117,22,1,0,0.18208458356289128,4.005860838383608,0.1333968918181392,2.9347316199990625,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0318,abnormal,7.91007140032392,22,0,0,0.2412695220851397,5.307929485873073,0.13282107072009225,2.9220635558420294,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,normal
sim_0319,abnormal,10.506551631235197,22,1,0,0.2554693596888398,5.620325913154476,0.15614330943849974,3.4351528076469946,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0320,abnormal,12.272711245255739,22,3,2,0.3901468573098386,8.58323086081645,0.2798983111005753,6.157762844212656,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0321,ambiguous,15.006496894887533,22,0,0,0.2208632268372617,4.858990990419757,0.16060010703455824,3.5332023547602813,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,normal
sim_0324,ambiguous,20.828367592069988,22,0,0,0.2335168518218771,5.1373707400812965,0.201617898526516,4.435593767583352,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,normal
sim_0325,normal,10.439283954399219,22,0,0,0.21720511592057468,4.778512550252643,0.13458656681627648,2.9609044699580824,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,normal
sim_0327,ambiguous,7.6243545762172085,22,0,0,0.22839707861472788,5.024735729524013,0.1345461654369059,2.96001563961193,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,normal
sim_0328,abnormal,8.240870202796616,22,0,0,0.18493451418752108,4.068559312125464,0.12502781284647266,2.750611882622399,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,normal
sim_0330,ambiguous,16.19230149899688,22,1,0,0.19714045453280143,4.3370899997216315,0.16034722450177305,3.5276389390390075,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0331,abnormal,10.083801513336326,22,2,0,0.25644487884082473,5.641787334498145,0.18102165926948713,3.9824765039287167,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0334,ambiguous,14.955797497191881,22,1,0,0.25963390953279464,5.7119460097214825,0.1980424358950876,4.356933589691927,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0338,abnormal,13.537618413969442,22,0,0,0.2776848068956933,6.109065751705253,0.1747028736655796,3.8434632206427515,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,normal
sim_0339,abnormal,11.256468184719264,22,4,0,0.3366318158735973,7.40589994921914,0.22955321606615223,5.050170753455349,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0340,abnormal,9.037454117028872,22,2,0,0.3442690010453802,7.573918022998365,0.19314973419066964,4.249294152194732,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0341,normal,5.325149484011012,22,3,0,0.3028031626697647,6.6616695787348235,0.15115152006039187,3.3253334413286213,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0342,abnormal,10.883169467984809,22,2,0,0.29131383244683406,6.408904313830349,0.1854565527316413,4.080044160096109,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0343,normal,6.6404139279233,22,1,0,0.20611928111589578,4.534624184549707,0.13807892577596753,3.0377363670712856,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0349,abnormal,8.111957843264037,22,0,0,0.25213477017916397,5.5469649439416076,0.14465199530456785,3.1823438967004924,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,normal
sim_0350,normal,11.846341695761398,22,1,0,0.19143950325329545,4.2116690715725,0.14019201191975736,3.084224262234662,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0351,abnormal,13.396365381578073,22,1,1,0.3277337428050851,7.2101423417118715,0.2269892684956616,4.993763906904555,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0353,normal,6.438557997566676,22,2,0,0.31466078191565583,6.9225372021444285,0.1589219037318123,3.496281882099871,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0354,normal,6.701158396614628,22,1,0,0.2640056455816896,5.808124202797171,0.14134780190432866,3.1096516418952307,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0356,ambiguous,11.500619358557428,22,0,0,0.16493957335341508,3.6286706137751317,0.11834739388651705,2.6036426655033753,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,normal
sim_0357,ambiguous,6.149526816531423,22,1,0,0.2463052408531312,5.418715298768887,0.13622749801472536,2.997004956323958,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0358,normal,13.284182323735706,22,0,0,0.1991645832404692,4.381620831290323,0.13490137756323994,2.9678303063912788,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,normal
sim_0359,abnormal,5.927082391984022,22,2,0,0.38323353247949593,8.43113771454891,0.1782244142026486,3.920937112458269,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0361,normal,9.653653310048814,22,0,0,0.24351710168385446,5.357376237044798,0.14662543005086826,3.2257594611191016,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,normal
sim_0364,normal,9.674369295902265,22,1,0,0.2953374041391654,6.497422891061639,0.17001316425078877,3.740289613517353,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0366,normal,8.87684807762308,22,1,0,0.25136347666904196,5.5299964867189235,0.1462551440607289,3.2176131693360355,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0368,ambiguous,16.330954443396323,22,1,0,0.3307986524890145,7.2775703547583195,0.23546396344017034,5.180207195683748,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0378,normal,12.166912263513764,22,0,0,0.19741880257318012,4.343213656609962,0.1388111173414694,3.053844581512327,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,normal
sim_0381,ambiguous,8.997936017263745,22,1,0,0.23367061971715258,5.140753633777357,0.14290279022332272,3.1438613849131,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0383,normal,10.292632372086874,22,0,0,0.18284574015321042,4.02260628337063,0.12912629409953127,2.840778470189688,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,normal
sim_0385,ambiguous,4.888654845343679,22,0,0,0.24693198879912473,5.432503753580744,0.13398353387521153,2.9476377452546534,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,normal
sim_0386,abnormal,8.217011650271187,22,2,0,0.2326998127505032,5.11939588051107,0.15181594952629168,3.3399508895784167,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0387,abnormal,16.926148694081867,22,3,3,0.24781744301502978,5.451983746330655,0.2271093516900131,4.996405737180288,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0389,normal,7.043483068772676,22,0,0,0.23599518578534237,5.191894087277532,0.1329206841037029,2.924255050281464,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,normal
sim_0390,abnormal,8.002767959746173,22,1,0,0.24396442120569475,5.367217266525285,0.14453742249269633,3.179823294839319,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0391,ambiguous,4.826705638640738,22,4,0,0.38818522719306947,8.54007499824753,0.15887222441137588,3.495188937050269,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0392,ambiguous,10.994748060240358,22,1,0,0.17968691554947294,3.9531121420884046,0.13575702406612547,2.9866545294547606,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0394,normal,6.520945801847761,22,1,0,0.21443353446627636,4.7175377582580795,0.15227952797243693,3.3501496153936126,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0395,normal,9.010292268234986,22,0,0,0.22906630055473168,5.039458612204097,0.13602644520614213,2.992581794535127,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,normal
sim_0396,abnormal,7.112810776471105,22,4,0,0.35328189199041166,7.772201623789057,0.17584584292807223,3.8686085444175893,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0397,normal,13.969439078157444,22,1,0,0.2310771577940049,5.083697471468108,0.1705109263029215,3.7512403786642734,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0398,ambiguous,11.596653886123303,22,1,0,0.24108338652314165,5.303834503509116,0.16337816007171435,3.5943195215777157,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0403,abnormal,11.036812457540952,22,1,0,0.24925028236578126,5.483506212047187,0.16734380685149342,3.6815637507328547,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0405,abnormal,11.204446404870577,22,2,0,0.3146960094727722,6.923312208400988,0.21038947769152985,4.628568509213657,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0412,abnormal,7.893955104956359,22,1,0,0.2404251124934313,5.289352474855488,0.14781888208239086,3.2520154058125987,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0413,normal,15.146518326061523,22,0,0,0.19425977398134062,4.2737150275894935,0.1526723488902896,3.3587916755863714,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,normal
sim_0414,abnormal,5.65027030642563,22,2,0,0.2756378995351591,6.0640337897735,0.15534753792266984,3.417645834298736,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0415,normal,12.696462529038106,22,0,0,0.21172897549344466,4.658037460855783,0.1363923337595487,3.0006313427100713,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,normal
sim_0416,normal,8.939795966228639,22,1,0,0.22368107224035258,4.920983589287757,0.14163511337095666,3.115972494161046,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0418,normal,5.093157723855482,22,1,0,0.34681291174066076,7.629884058294536,0.1520160469399614,3.344353032679151,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0422,normal,15.265345601277238,22,0,0,0.1905394055474393,4.191866922043665,0.13651054313257563,3.003231948916664,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,normal
sim_0423,ambiguous,10.234613823397298,22,2,0,0.2703987995992125,5.9487735911826745,0.18643843774158447,4.1016456303148585,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0424,abnormal,9.959941186529834,22,2,0,0.28496826767521144,6.269301888854652,0.1950782320678701,4.291721105493142,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0430,ambiguous,17.153829491312052,22,1,0,0.2498114907574009,5.4958527966628195,0.21060325105886232,4.633271523294971,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0431,ambiguous,8.617943522293888,22,1,0,0.23806979266131864,5.237535438549011,0.14252168593373513,3.1354770905421727,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0432,abnormal,9.82170547443885,22,1,0,0.27902290204558766,6.138503845002929,0.17382174849105803,3.824078466803276,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0433,ambiguous,19.20307192255477,22,2,1,0.2994071526966418,6.58695735932612,0.28787554135168825,6.333261909737141,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0437,ambiguous,20.413195046974053,22,4,4,0.2657210897963707,5.845863975520156,0.28939011799347686,6.3665825958564914,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0438,abnormal,17.496565791568823,22,1,1,0.25750475733118394,5.665104661286048,0.21237124836393498,4.67216746400657,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0440,normal,12.341876498872313,22,1,0,0.23554033118910053,5.181887286160212,0.1663241293041163,3.6591308446905586,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0441,abnormal,3.51410104024023,22,3,0,0.28039055122661977,6.168592126985635,0.1425782561515861,3.136721635334894,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0443,normal,12.714815445980458,22,1,0,0.22582152124240434,4.9680734673328955,0.15465929656347974,3.4025045243965546,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,abnormal
sim_0445,normal,10.463214304563271,22,0,0,0.2328612780254985,5.122948116560967,0.14188037346559032,3.121368216242987,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,normal
sim_0446,abnormal,12.454461369833059,22,0,0,0.2115128065963367,4.653281745119407,0.16065412205172144,3.5343906851378715,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,normal
sim_0447,normal,10.298093637401546,22,0,0,0.2018174836440715,4.439984640169573,0.13090050558676958,2.8798111229089307,evaluation,out-of-sample evaluation,threshold,ge_1_abnormal_chromosome,normal
